id,first,last,PA1,accScore,score
matsd001,Daisuke,Matsuzaka,21,0.62573,0.0297966667
lallb001,Blake,Lalli,43,1.21859,0.0283393023
kersc001,Clayton,Kershaw,342,9.22613,0.0269769883
galls001,Sean,Gallagher,8,0.40762,0.0509525
iannc001,Chris,Iannetta,1345,50.08445,0.0372375093
canzr001,Russ,Canzler,105,3.45068,0.032863619
adduj002,nan,nan,36,0.71726,0.0199238889
buted001,Drew,Butera,558,17.95339,0.0321745341
blana001,Andres,Blanco,281,15.27703,0.0543666548
rodrh003,Henry,Rodriguez,28,0.18062,0.0064507143
murpj001,nan,nan,28,0.64466,0.0230235714
moora001,Adam,Moore,258,4.8051,0.0186244186
moorm003,Matt,Moore,7,0.92108,0.1315828571
michj001,Jason,Michaels,382,10.54167,0.0275959948
jennd003,Dan,Jennings,1,0.13213,0.13213
rottv001,Vinny,Rottino,88,2.65598,0.0301815909
hermj001,Jeremy,Hermida,337,9.38884,0.0278600593
hayeb001,Brett,Hayes,377,8.77873,0.023285756
gregd001,Didi,Gregorius,437,16.45706,0.0376591762
cairm001,Miguel,Cairo,687,23.16595,0.0337204512
kellc001,Casey,Kelly,12,1.11293,0.0927441667
fordl001,Lew,Ford,90,2.15159,0.0239065556
mclon001,Nate,McLouth,1564,52.45346,0.0335380179
nix-j001,Jayson,Nix,1068,37.14042,0.0347756742
hamim001,Mark,Hamilton,67,2.75953,0.0411870149
quinr002,Robb,Quinlan,40,1.41696,0.035424
freef001,Freddie,Freeman,1980,68.46225,0.0345768939
huffc001,Chad,Huffman,23,0.68803,0.0299143478
bellr002,Ronnie,Belliard,192,10.15784,0.0529054167
diazm003,Matt,Diaz,678,20.85018,0.0307524779
dunnm002,Michael,Dunn,4,0.35207,0.0880175
hawpb001,Brad,Hawpe,622,21.40704,0.034416463
puigy001,nan,nan,483,16.33025,0.0338100414
baldr001,Rocco,Baldelli,29,1.45731,0.050252069
wertj001,Jayson,Werth,2308,81.0114,0.03510026
talbm001,Mitch,Talbot,8,0.28016,0.03502
jaraj001,Jason,Jaramillo,146,4.40161,0.0301480137
grudm001,Mark,Grudzielanek,125,4.85307,0.03882456
escoe001,Eduardo,Escobar,341,16.09305,0.047193695
flynb001,nan,nan,6,0.18895,0.0314916667
gomec002,Carlos,Gomez,1684,55.2187,0.0327902019
bloow001,Willie,Bloomquist,1121,39.91245,0.0356043265
carpc002,Chris,Carpenter,189,2.47958,0.0131194709
ohler001,Ross,Ohlendorf,81,1.91804,0.0236795062
weavj003,Jered,Weaver,21,1.02837,0.04897
weavj002,Jeff,Weaver,5,0.15793,0.031586
lougd001,David,Lough,414,14.31707,0.0345822947
dunna001,Adam,Dunn,2507,98.33231,0.0392230993
clarc001,nan,nan,44,1.12534,0.0255759091
raleb001,Brooks,Raley,15,0.73625,0.0490833333
headc001,Chase,Headley,2532,92.41994,0.0365007662
bedae001,Erik,Bedard,53,2.27017,0.0428333962
jennd002,Desmond,Jennings,1556,48.94017,0.0314525514
reddj001,Josh,Reddick,1549,57.70108,0.0372505358
casia001,Alexi,Casilla,1027,38.48062,0.0374689581
gamem001,Mat,Gamel,122,4.99648,0.0409547541
paxtj001,nan,nan,2,0.23869,0.119345
almoa001,nan,nan,83,2.79406,0.0336633735
veraj001,Jose,Veras,1,0.28144,0.28144
mcalz001,Zach,McAllister,5,0.5895,0.1179
moscg001,Guillermo,Moscoso,19,0.4466,0.0235052632
carre001,Ezequiel,Carrera,413,14.02412,0.033956707
hared001,Dan,Haren,125,4.96192,0.03969536
uggld001,Dan,Uggla,2597,88.92809,0.0342426223
gordd002,Dee,Gordon,682,22.41494,0.0328664809
blumg001,Geoff,Blum,313,11.19068,0.0357529712
hicka001,nan,nan,322,9.52066,0.0295672671
bartj001,Jason,Bartlett,1344,48.64929,0.0361973884
morak001,Kendrys,Morales,1432,43.79449,0.0305827444
castj004,Juan,Castro,158,5.62424,0.0355964557
kraum001,nan,nan,153,4.05155,0.026480719
santc002,Carlos,Santana,2198,81.59021,0.0371202047
lakej001,nan,nan,262,7.81621,0.0298328626
floyg001,Gavin,Floyd,13,0.16704,0.0128492308
gonzg003,Gio,Gonzalez,154,3.31087,0.0214991558
lillt001,Ted,Lilly,150,1.65991,0.0110660667
hoffm001,Micah,Hoffpauir,60,2.90323,0.0483871667
campt001,Tony,Campana,408,12.60516,0.030895
patte001,Eric,Patterson,313,8.53101,0.027255623
fordd002,Darren,Ford,17,0.43359,0.0255052941
montl001,Luis,Montanez,119,1.85534,0.0155910924
hosme001,Eric,Hosmer,1921,79.47237,0.0413703123
rodrf003,Francisco,Rodriguez,2,0.20154,0.10077
chirr001,Robinson,Chirinos,97,1.3732,0.014156701
ziegb001,Brad,Ziegler,6,0.27208,0.0453466667
rodrf004,Fernando,Rodriguez,4,0.14101,0.0352525
cirip001,Pedro,Ciriaco,459,13.60303,0.0296362309
mcguc001,nan,nan,35,0.82587,0.0235962857
moram002,Melvin,Mora,507,16.0431,0.0316431953
pillb001,Brett,Pill,265,9.21163,0.0347608679
cozaz001,Zach,Cozart,1325,38.2591,0.0288747925
zaung001,Gregg,Zaun,119,4.10284,0.0344776471
jonea002,Andruw,Jones,845,28.79704,0.0340793373
joneg002,Garrett,Jones,2187,70.3558,0.0321700046
calla001,Alberto,Callaspo,2255,90.3526,0.0400676718
ecksd001,David,Eckstein,515,16.79347,0.0326086796
morsm001,Mike,Morse,1695,50.43606,0.0297557876
younc004,Chris,Young,2161,68.33502,0.0316219435
buehm001,Mark,Buehrle,84,1.91288,0.022772381
jacom001,Mike,Jacobs,53,2.04619,0.0386073585
ellim001,Mark,Ellis,2083,79.05347,0.0379517379
johnd004,Dan,Johnson,295,7.15336,0.024248678
podss001,Scott,Podsednik,834,29.56951,0.035455048
valdj002,Jordany,Valdespin,354,9.54891,0.026974322
kendh001,Howie,Kendrick,2436,86.4586,0.0354920361
younc003,Chris,Young,54,0.95641,0.0177112963
may-l001,Lucas,May,41,1.06121,0.0258831707
millj004,Jai,Miller,74,2.20651,0.0298177027
polla001,A.J.,Pollock,585,15.41113,0.026343812
maldc003,Carlos,Maldonado,24,1.03736,0.0432233333
bardb001,Brian,Barden,38,2.46243,0.0648007895
keucd001,Dallas,Keuchel,30,1.37486,0.0458286667
takah001,Hisanori,Takahashi,20,0.71818,0.035909
hellj002,nan,nan,11,0.18106,0.01646
hellj001,Jeremy,Hellickson,7,0.4466,0.0638
wangc001,Chien-Ming,Wang,27,0.10465,0.0038759259
tovaw001,nan,nan,19,0.79883,0.0420436842
cabrm002,Melky,Cabrera,2178,83.00855,0.0381122819
cabrm001,Miguel,Cabrera,2903,135.28084,0.0466003583
schaj002,Jordan,Schafer,986,26.01379,0.0263831542
sappd001,Dave,Sappelt,278,4.65807,0.0167556475
morgn001,Nyjer,Morgan,1391,45.09839,0.03242156
delgr001,Randall,Delgado,78,2.27928,0.0292215385
adamr003,Ryan,Adams,102,4.46596,0.0437839216
wietm001,Matt,Wieters,2309,62.64163,0.027129333
reedj004,Jeremy,Reed,32,0.72161,0.0225503125
felds001,Scott,Feldman,51,1.49385,0.0292911765
kuroh001,Hiroki,Kuroda,150,3.70622,0.0247081333
rodri001,Ivan,Rodriguez,581,20.72728,0.0356751807
willr004,Reggie,Willits,217,5.30164,0.0244315207
lowrj001,Jed,Lowrie,1666,62.56108,0.0375516687
sucrj001,nan,nan,29,0.18062,0.0062282759
stras001,Stephen,Strasburg,146,5.06267,0.0346758219
kotsm001,Mark,Kotsay,990,32.73664,0.0330673131
genns001,nan,nan,237,8.22119,0.0346885654
volqe001,Edinson,Volquez,170,4.20861,0.0247565294
lestj001,Jon,Lester,28,1.68832,0.0602971429
paytj001,Jay,Payton,37,0.85447,0.0230937838
thurj001,Joseph,Thurston,4,0.4466,0.11165
ellsj001,Jacoby,Ellsbury,1885,74.83865,0.0397022016
blacc001,Charlie,Blackmon,489,18.44277,0.0377152761
stera001,Adam,Stern,8,0.4466,0.055825
johnn001,Nick,Johnson,206,6.9075,0.0335315534
rosst001,Tyson,Ross,39,0.9701,0.024874359
keppj001,Jeff,Keppinger,1944,69.0224,0.0355053498
klubc001,Corey,Kluber,3,0.28144,0.0938133333
woodc001,Chris,Woodward,33,0.76194,0.0230890909
cruzn002,Nelson,Cruz,2261,68.96485,0.0305019239
ortid001,David,Ortiz,2344,92.80549,0.0395927858
cainl001,Lorenzo,Cain,891,32.30224,0.0362539169
tosor001,Rene,Tosoni,197,4.7051,0.0238837563
ryu-h001,nan,nan,74,3.89843,0.0526814865
pinej001,Joel,Pineiro,11,0.63351,0.0575918182
andeg001,Garret,Anderson,168,3.78529,0.0225314881
hessm001,Mike,Hessman,67,1.50812,0.0225092537
wellt002,Todd,Wellemeyer,21,1.07257,0.0510747619
hafnt001,Travis,Hafner,1458,56.65491,0.038857963
richc002,Clayton,Richard,199,5.87113,0.0295031658
espid001,Danny,Espinosa,1672,50.17697,0.0300101495
berrq001,Quintin,Berry,382,17.60457,0.0460852618
axeld001,Dylan,Axelrod,2,0.65632,0.32816
canor001,Robinson,Cano,2943,108.48883,0.0368633469
craia001,Allen,Craig,1584,70.31106,0.0443882955
pie-f001,Felix,Pie,525,17.99581,0.0342777333
ariaj001,Joaquin,Arias,741,23.18766,0.0312923887
santr002,Ramon,Santiago,1229,49.54781,0.0403155492
utlec001,Chase,Utley,2002,89.86462,0.0448874226
ramow001,Wilson,Ramos,952,28.65799,0.0301029307
david002,Doug,Davis,28,0.18106,0.0064664286
roenj001,Josh,Roenicke,15,0.23628,0.015752
cunnt001,nan,nan,8,0.34129,0.04266125
aybaw001,Willy,Aybar,334,8.82383,0.0264186527
carmf001,Fausto,Carmona,12,1.0819,0.0901583333
montl002,Luke,Montz,30,0.74578,0.0248593333
rosaw001,Wilin,Rosario,988,32.63177,0.0330281073
navao001,Oswaldo,Navarro,25,0.72169,0.0288676
solaj002,Jhonatan,Solano,88,2.01432,0.02289
garlj001,Jon,Garland,108,3.17786,0.0294246296
orr-p001,Pete,Orr,188,3.488,0.0185531915
wellk001,Kip,Wells,14,0.58097,0.0414978571
reimn001,Nolan,Reimold,670,23.20314,0.0346315522
komae001,Erik,Komatsu,59,2.53147,0.0429062712
felip001,Pedro,Feliz,441,14.82363,0.0336136735
consj001,Jose,Constanza,241,8.02925,0.03331639
happj001,J.A.,Happ,124,4.05586,0.0327085484
watkl001,nan,nan,42,1.17989,0.028092619
boggb001,Brandon,Boggs,31,1.4938,0.0481870968
miscp001,Pat,Misch,9,0.86282,0.0958688889
rente001,Edgar,Renteria,663,20.90037,0.0315239367
schoj001,nan,nan,15,0.09026,0.0060173333
robic002,nan,nan,12,0.38424,0.03202
seagk001,Kyle,Seager,1601,47.10024,0.029419263
velee001,Eugenio,Velez,108,2.92326,0.0270672222
jacke001,Edwin,Jackson,210,7.37063,0.0350982381
montm001,Miguel,Montero,2035,79.60805,0.0391194349
giamj001,Jason,Giambi,729,22.49841,0.0308620165
marsl001,Lou,Marson,827,30.9712,0.0374500605
brucj001,Jay,Bruce,2679,97.65383,0.0364515976
youkk001,Kevin,Youkilis,1634,61.80329,0.0378233109
ogana001,Alexi,Ogando,6,0.20365,0.0339416667
bay-j001,Jason,Bay,1427,52.43028,0.0367416118
powel001,Landon,Powell,259,8.46379,0.0326787259
wrigd002,David,Wright,2387,96.17137,0.0402896397
fryee001,Eric,Fryer,50,2.32393,0.0464786
fifes001,Stephen,Fife,28,0.51278,0.0183135714
flahr001,Ryan,Flaherty,453,11.5014,0.025389404
mazzv001,Vin,Mazzaro,18,0.80174,0.0445411111
lemad001,DJ,LeMahieu,766,25.7106,0.033564752
heltt001,Todd,Helton,1773,71.46164,0.0403054935
guyeb001,Brandon,Guyer,50,1.40103,0.0280206
couss001,Scott,Cousins,200,5.94343,0.02971715
tatif001,Fernando,Tatis,74,1.9754,0.0266945946
belte002,nan,nan,42,1.85875,0.0442559524
tolbm001,Matt,Tolbert,341,15.20879,0.0446005572
gonza005,Alberto,Gonzalez,600,19.92066,0.0332011
jackc002,Conor,Jackson,655,25.27466,0.0385872672
casha001,Andrew,Cashner,75,2.58046,0.0344061333
morem001,Mitch,Moreland,1688,52.73226,0.0312394905
gonza003,Adrian,Gonzalez,2884,106.8796,0.0370595007
gonza002,Alex,Gonzalez,1496,46.31383,0.0309584425
chavj001,Jesse,Chavez,5,0.25951,0.051902
tronr001,Ramon,Troncoso,4,0.38687,0.0967175
atkim001,Mitch,Atkins,2,0.13299,0.066495
nelsc001,Chris,Nelson,849,33.92089,0.039953934
bailh001,Homer,Bailey,238,6.33618,0.026622605
dural001,Luis,Durango,60,2.38035,0.0396725
belim001,Matt,Belisle,14,0.58527,0.041805
dozib001,Brian,Dozier,998,33.38787,0.0334547796
wellc001,Casper,Wells,786,25.18499,0.032041972
kotcc001,Casey,Kotchman,1615,48.61273,0.0301007616
kawam001,Munenori,Kawasaki,418,16.83662,0.0402789952
cartc001,Chris,Carter,183,4.9644,0.0271278689
freed001,David,Freese,1954,77.73883,0.0397844575
dickb001,Brandon,Dickson,5,0.3973,0.07946
byrdt001,Tim,Byrdak,2,0.20181,0.100905
linda001,Adam,Lind,2081,64.47632,0.0309833349
villc001,Carlos,Villanueva,45,0.60813,0.013514
konep001,Paul,Konerko,2515,94.60314,0.0376155626
rogee002,Esmil,Rogers,61,2.68847,0.0440732787
wongk001,nan,nan,71,1.8843,0.0265394366
gorzt001,Tom,Gorzelanny,105,2.42923,0.0231355238
carsr001,Robert,Carson,1,0.28117,0.28117
eldrb001,Brad,Eldred,44,0.97831,0.0222343182
sweer001,Ryan,Sweeney,1095,37.56338,0.0343044566
bassa001,Anthony,Bass,39,0.8993,0.0230589744
lucyd001,Donny,Lucy,29,0.31812,0.0109696552
curtj002,nan,nan,5,0.24742,0.049484
browj006,Jordan,Brown,114,4.36738,0.0383103509
zawal001,Lance,Zawadzki,44,1.42368,0.0323563636
mangm001,Matt,Mangini,41,1.1845,0.0288902439
farre001,Eric,Farris,11,0.09783,0.0088936364
ausmb001,Brad,Ausmus,73,3.54765,0.0485979452
cashk001,Kevin,Cash,134,2.29905,0.0171570896
burrp001,Pat,Burrell,729,22.6003,0.0310017833
philb001,Brandon,Phillips,2804,105.94892,0.0377849215
molij001,Jose,Molina,1007,26.87619,0.0266893644
gomeh001,Hector,Gomez,7,0.28545,0.0407785714
helmw001,Wes,Helms,418,11.47493,0.0274519856
thomr005,Rich,Thompson,24,0.26884,0.0112016667
ceder002,Ronny,Cedeno,1450,34.05095,0.0234834138
rohlr001,Ryan,Rohlinger,20,1.1987,0.059935
mejij001,Jenrry,Mejia,19,1.69118,0.0890094737
schus001,Skip,Schumaker,1683,62.28251,0.037006839
robid002,nan,nan,223,7.04243,0.0315804036
ramia003,Alexei,Ramirez,2730,94.66828,0.0346770256
ramia001,Aramis,Ramirez,2213,74.00695,0.0334419114
gomej002,Jeanmar,Gomez,18,0.63223,0.0351238889
bakes002,Scott,Baker,13,0.02731,0.0021007692
getzc001,Chris,Getz,1158,42.13046,0.0363820898
gomej001,Jonny,Gomes,1764,68.28184,0.0387085261
dinkb001,Brian,Dinkelman,82,2.99903,0.0365735366
hairj002,Jerry,Hairston,1447,42.66903,0.0294879267
guzmj005,Jesus,Guzman,955,34.19733,0.0358087225
grosg002,Gabe,Gross,255,8.39084,0.0329052549
urruh001,nan,nan,58,2.23716,0.0385717241
harrw001,Willie,Harris,626,21.37781,0.0341498562
linct001,Tim,Lincecum,303,5.99704,0.0197922112
headj001,Jerad,Head,27,0.33257,0.0123174074
mikom001,Miles,Mikolas,3,0.14101,0.0470033333
tehej001,Julio,Teheran,75,1.01186,0.0134914667
murpd006,Dan,Murphy,1805,64.50848,0.0357387701
kobej001,nan,nan,38,0.75225,0.0197960526
fox-j001,Jake,Fox,281,6.62941,0.0235922064
castl001,Luis,Castillo,313,11.00157,0.0351487859
venaw001,Will,Venable,1927,60.60313,0.0314494707
damoj001,Johnny,Damon,1583,56.89614,0.0359419709
phelc001,Cord,Phelps,126,3.26202,0.0258890476
sullc001,Cory,Sullivan,71,3.26381,0.0459691549
cabro001,Orlando,Cabrera,1060,31.88918,0.0300841321
bogax001,nan,nan,90,3.81211,0.0423567778
gwynt002,Tony,Gwynn,989,32.968,0.0333346815
garcl004,nan,nan,113,2.64119,0.0233733628
pavac001,Carl,Pavano,16,0.38216,0.023885
nadyx001,Xavier,Nady,761,25.50212,0.0335113272
fernj003,nan,nan,59,1.56994,0.0266091525
hagum001,Matt,Hague,78,4.47991,0.0574347436
victs001,Shane,Victorino,2642,107.96479,0.0408647956
badeb001,Burke,Badenhop,11,0.89996,0.0818145455
shucj001,J.B.,Shuck,585,18.49737,0.0316194359
overl001,Lyle,Overbay,1725,46.46771,0.0269378029
haraa001,Aaron,Harang,178,6.69267,0.0375992697
casts001,Starlin,Castro,2692,78.14597,0.0290289636
fielt001,Thomas,Field,83,1.69591,0.0204326506
koeht001,Tom,Koehler,42,0.61021,0.0145288095
hardr001,Rich,Harden,2,0.00083,0.000415
wellv001,Vernon,Wells,1958,58.20958,0.0297291011
watst001,Tony,Watson,5,0.4466,0.08932
clemj001,Jeff,Clement,184,5.65324,0.0307241304
maybj001,John,Mayberry,1204,39.24311,0.0325939452
slowk001,Kevin,Slowey,32,0.53485,0.0167140625
carsm001,Matt,Carson,169,4.33629,0.0256585207
poseb001,Buster,Posey,2032,74.78583,0.0368040502
cooka002,Aaron,Cook,83,3.17276,0.0382260241
turnj001,Justin,Turner,943,37.5748,0.0398460233
barmc001,Clint,Barmes,1823,48.81709,0.0267784366
hamib001,nan,nan,22,1.15985,0.0527204545
owinc001,nan,nan,61,1.12165,0.0183877049
atkig001,Garrett,Atkins,156,3.85103,0.0246860897
milea001,Aaron,Miles,655,26.03761,0.0397520763
scahr001,Rob,Scahill,4,0.18106,0.045265
crosb002,Bobby,Crosby,196,4.98366,0.0254268367
bowkj001,John,Bowker,201,5.3255,0.0264950249
marqj001,Jason,Marquis,158,4.06102,0.0257026582
centj001,nan,nan,10,0.11937,0.011937
cruzl001,Luis,Cruz,517,14.98148,0.0289777176
cuetj001,Johnny,Cueto,231,6.69364,0.0289767965
martr004,Russell,Martin,1993,65.53079,0.0328804767
arrej001,Jose,Arredondo,2,0.38424,0.19212
cataf001,Frank,Catalanotto,26,1.39094,0.0534976923
fielj001,Josh,Fields,52,1.08189,0.0208055769
lopew001,Wilton,Lopez,1,0.19233,0.19233
rossd001,David,Ross,674,19.16416,0.0284334718
varij001,Jason,Varitek,383,16.39862,0.0428162402
matsh001,Hideki,Matsui,1298,41.48685,0.0319621341
curtc002,Colin,Curtis,66,3.17025,0.0480340909
teixm001,Mark,Teixeira,2148,91.23419,0.0424740177
petes002,nan,nan,8,0.1669,0.0208625
deaza001,Alejandro,de Aza,1505,48.57639,0.0322766711
iztuc001,Cesar,Izturis,877,27.02363,0.0308137172
white004,Eli,Whiteside,410,13.49083,0.0329044634
bardj001,Josh,Bard,218,5.17454,0.023736422
hawkb001,Blake,Hawksworth,19,1.5081,0.0793736842
anglm001,Matt,Angle,97,2.43544,0.0251076289
robis001,Shane,Robinson,392,12.58737,0.0321106378
skagt001,Tyler,Skaggs,22,0.97801,0.044455
davib005,Blake,Davis,67,1.84778,0.027578806
wilsb002,Bobby,Wilson,456,16.1268,0.0353657895
martf002,Fernando,Martinez,217,6.75173,0.0311139631
drews001,Stephen,Drew,1958,70.33608,0.0359224106
troum001,Mike,Trout,1525,70.76932,0.0464061115
furcr001,Rafael,Furcal,1445,49.59431,0.0343213218
navae001,Efren,Navarro,18,0.62106,0.0345033333
desmi001,Ian,Desmond,2514,76.35869,0.030373385
pettj001,nan,nan,33,1.77398,0.0537569697
duffd001,Danny,Duffy,3,0.44967,0.14989
wheez001,nan,nan,34,0.73918,0.0217405882
gaudc001,Chad,Gaudin,38,1.12119,0.029505
chenw001,Wei-Yin,Chen,7,0.63284,0.0904057143
sancf001,Freddy,Sanchez,849,37.11793,0.0437195878
ryalr001,Rusty,Ryal,226,5.83245,0.0258073009
smitg002,Greg,Smith,16,0.61106,0.03819125
carpm001,Mike,Carp,811,24.62575,0.0303646732
therr001,Ryan,Theriot,1609,61.36903,0.0381411001
uptoj001,Justin,Upton,2653,108.26634,0.0408090237
jasoj001,John,Jaso,1365,54.1924,0.0397013919
sandp001,Pablo,Sandoval,2255,72.87672,0.0323178359
martj005,J.D.,Martin,14,0.29321,0.0209435714
franj005,Juan,Francisco,768,24.10831,0.0313910286
franj004,Jeff,Francoeur,2120,67.21884,0.031707
franj003,Jeff,Francis,93,2.25594,0.0242574194
bianj001,Jeff,Bianchi,338,9.17974,0.0271589941
penab002,Brayan,Pena,917,35.79035,0.0390298255
darnc001,Chase,d'Arnaud,166,5.89805,0.0355304217
padiv001,Vicente,Padilla,38,3.57106,0.0939752632
rodrj003,Josh,Rodriguez,15,0.36413,0.0242753333
stpim001,Max,St. Pierre,9,0.55753,0.0619477778
goldp001,Paul,Goldschmidt,1544,65.63437,0.042509307
gillc001,Conor,Gillaspie,502,16.99495,0.0338544821
volsc001,Chris,Volstad,149,3.98581,0.0267504027
berkl001,Lance,Berkman,1606,67.21033,0.0418495205
ramim002,Manny,Ramirez,348,15.13168,0.0434818391
moyej001,Jamie,Moyer,52,1.72291,0.0331328846
shiej002,James,Shields,18,1.38028,0.0766822222
crawb001,Brandon,Crawford,1351,47.90007,0.0354552702
molib001,Bengie,Molina,470,19.57469,0.0416482766
maybc001,Cameron,Maybin,1536,50.80216,0.0330743229
branm003,Michael,Brantley,2105,72.12851,0.0342653254
coghc001,Chris,Coghlan,1047,34.24536,0.0327080802
mayse001,Edwin,Maysonet,66,2.12377,0.0321783333
herre001,Elian,Herrera,238,9.92807,0.0417145798
pennc001,Cliff,Pennington,2017,73.40661,0.0363939564
lannj001,John,Lannan,153,3.59316,0.0234847059
hu--c001,Chin-lung,Hu,49,0.39648,0.0080914286
roles001,Scott,Rolen,1201,47.62116,0.0396512573
johnk003,Kelly,Johnson,2371,72.44241,0.0305535259
martl002,Luis,Martinez,88,3.29144,0.0374027273
eveld001,Dana,Eveland,12,0.16704,0.01392
martl004,Leonys,Martin,589,21.30504,0.036171545
churr001,Ryan,Church,244,7.25775,0.029744877
infao001,Omar,Infante,2395,85.76041,0.0358081044
almoz001,nan,nan,116,3.65022,0.0314674138
garcf002,Freddy,Garcia,28,0.95742,0.0341935714
mercj002,Jordy,Mercer,464,14.83636,0.0319749138
geruj001,Jody,Gerut,78,2.43821,0.0312591026
browa003,Andrew,Brown,323,8.19889,0.0253835604
ishit001,Travis,Ishikawa,398,14.16224,0.0355835176
bourm001,Michael,Bourn,2664,87.86227,0.0329813326
jacka001,Austin,Jackson,2789,107.88249,0.0386814234
paulf001,Felipe,Paulino,34,1.7861,0.0525323529
cunna001,Aaron,Cunningham,371,13.28845,0.0358179245
rutlj001,Josh,Rutledge,624,21.57253,0.0345713622
ruggj001,Justin,Ruggiano,932,27.72129,0.0297438734
stewi001,Ian,Stewart,803,29.68606,0.0369689415
laroa002,Andy,LaRoche,386,14.07179,0.0364554145
laroa001,Adam,LaRoche,2116,76.81465,0.0363018195
myerb001,Brett,Myers,148,4.3497,0.0293898649
russk001,Kevin,Russo,55,1.93543,0.0351896364
ryanb002,Brendan,Ryan,1866,59.93604,0.0321200643
paulx001,Xavier,Paul,752,22.70314,0.0301903457
norrd001,Derek,Norris,565,21.35206,0.0377912566
holms002,Steve,Holm,18,1.38837,0.0771316667
lowed001,Derek,Lowe,142,5.02476,0.0353856338
weekr001,Rickie,Weeks,2466,77.55671,0.0314504096
savej001,Joe,Savery,3,0.4466,0.1488666667
franb001,Ben,Francisco,776,23.93812,0.0308480928
lunah001,Hector,Luna,97,0.54688,0.0056379381
petiy001,Yusmeiro,Petit,18,0.80954,0.0449744444
janip001,Paul,Janish,859,29.93694,0.0348509197
mattk001,Kevin,Mattison,5,0.33937,0.067874
fukuk001,Kosuke,Fukudome,1116,37.02365,0.0331753136
bannb001,Brian,Bannister,6,0.30728,0.0512133333
mccua001,Andrew,McCutchen,2800,103.11191,0.0368256821
longe001,Evan,Longoria,2433,94.55234,0.0388624497
mcclk001,Kyle,McClellan,47,3.07119,0.0653444681
saunj001,Joe,Saunders,151,2.64705,0.0175301325
peavj001,Jake,Peavy,31,0.7133,0.0230096774
escoy001,Yunel,Escobar,2456,86.8127,0.0353471906
diazj003,Juan,Diaz,18,0.72392,0.0402177778
chapa001,Aroldis,Chapman,1,0.28016,0.28016
jay-j001,Jon,Jay,2193,85.31367,0.0389027223
romer002,Ricky,Romero,16,0.7898,0.0493625
gastj001,nan,nan,6,0.96852,0.16142
gimeh001,Hector,Gimenez,104,4.61082,0.0443348077
santh001,Hector,Santiago,6,0.01603,0.0026716667
gorda001,Alex,Gordon,2522,106.97256,0.0424157653
greet005,Taylor,Green,159,4.4011,0.0276798742
greet004,Tyler,Greene,649,21.85266,0.0336712789
philp001,Paul,Phillips,26,1.54708,0.0595030769
encae001,Edwin,Encarnacion,2219,74.93209,0.0337684047
napom001,Mike,Napoli,2129,79.41876,0.0373033161
rivem003,Mike,Rivera,24,0.41836,0.0174316667
pennb002,Brad,Penny,26,1.23684,0.0475707692
borbj001,Julio,Borbon,712,29.23367,0.0410585253
saunm001,Michael,Saunders,1568,48.72725,0.0310760523
lockj001,Jeff,Locke,71,1.08823,0.0153271831
gomem001,Mauro,Gomez,116,4.54832,0.0392096552
hoesl001,L.J.,Hoes,190,3.44044,0.0181075789
grany001,Yasmani,Grandal,349,11.13363,0.0319015186
blanh001,Henry,Blanco,497,15.04983,0.0302813481
suttd002,Drew,Sutton,240,11.32282,0.0471784167
villj001,nan,nan,253,7.54351,0.0298162451
milll002,Lastings,Milledge,430,12.94947,0.0301150465
cabre001,Everth,Cabrera,1167,34.67929,0.0297166153
gomey001,Yan,Gomes,449,20.87711,0.0464969042
davib004,Brad,Davis,127,1.58227,0.0124588189
hanir001,Ryan,Hanigan,1248,38.25929,0.0306564824
nickm001,Mike,Nickeas,198,4.76967,0.0240892424
gimec001,Chris,Gimenez,262,10.03035,0.0382837786
rhymw001,Will,Rhymes,467,17.2487,0.0369351178
ordom001,Magglio,Ordonez,751,34.83282,0.0463819174
ethia001,Andre,Ethier,2432,105.15524,0.0432381743
mesod001,Devin,Mesoraco,604,20.68596,0.0342482781
thamm001,Marcus,Thames,340,10.55296,0.0310381176
conrb001,Brooks,Conrad,430,13.02069,0.0302806744
hallb001,Bill,Hall,610,15.59735,0.0255694262
schnb001,Brian,Schneider,399,15.25824,0.038241203
vizqo001,Omar,Vizquel,794,33.41758,0.0420876322
machm001,Manny,Machado,976,37.73191,0.0386597439
watsm002,Matt,Watson,37,2.03651,0.0550408108
alfoe002,Eliezer,Alfonzo,123,2.36125,0.0191971545
pench001,Hunter,Pence,2887,108.0467,0.0374252511
zobrb001,Ben,Zobrist,2886,110.02992,0.0381254054
hensc002,Clay,Hensley,21,0.18062,0.0086009524
penar002,Ramiro,Pena,339,10.72804,0.0316461357
hammj002,Jason,Hammel,138,4.17443,0.0302494928
denoc001,Chris,Denorfia,1636,55.42953,0.0338811308
huntt001,Torii,Hunter,2721,108.10244,0.0397289379
rivej001,Juan,Rivera,1372,44.57568,0.0324895627
hochl001,Luke,Hochevar,8,0.26531,0.03316375
huffa001,Aubrey,Huff,1452,60.12258,0.0414067355
repkj001,Jason,Repko,309,11.58936,0.0375060194
lapom001,Matt,LaPorta,903,30.04951,0.0332774197
ottaa001,Adam,Ottavino,30,1.28938,0.0429793333
verlj001,Justin,Verlander,20,0.91635,0.0458175
kozmp001,Peter,Kozma,673,22.64249,0.0336441159
camem001,Mike,Cameron,456,12.43268,0.0272646491
brigr001,Reid,Brignac,754,23.85722,0.0316408753
