id,first,last,PA1,accScore,score
puigy001,nan,nan,483,8.34022,0.0172675362
baldr001,Rocco,Baldelli,29,1.16719,0.040247931
wertj001,Jayson,Werth,2308,45.10153,0.0195413908
jaraj001,Jason,Jaramillo,146,3.47887,0.0238278767
grudm001,Mark,Grudzielanek,125,2.1597,0.0172776
escoe001,Eduardo,Escobar,341,6.93335,0.0203324047
gomec002,Carlos,Gomez,1684,36.35569,0.0215888895
bloow001,Willie,Bloomquist,1121,27.95989,0.0249419179
carpc002,Chris,Carpenter,189,1.19371,0.0063159259
ohler001,Ross,Ohlendorf,81,0.79657,0.0098341975
weavj003,Jered,Weaver,21,0.7004,0.033352381
weavj002,Jeff,Weaver,5,0.3407,0.06814
lougd001,David,Lough,414,8.43632,0.0203775845
dunna001,Adam,Dunn,2507,58.51562,0.0233408935
clarc001,nan,nan,44,0.32318,0.007345
raleb001,Brooks,Raley,15,0.79568,0.0530453333
headc001,Chase,Headley,2532,56.18126,0.0221884913
bedae001,Erik,Bedard,53,0.90834,0.0171384906
jennd002,Desmond,Jennings,1556,31.92221,0.0205155591
reddj001,Josh,Reddick,1549,36.25005,0.0234022272
casia001,Alexi,Casilla,1027,23.93447,0.0233052288
almoa001,nan,nan,83,0.61508,0.0074106024
mcalz001,Zach,McAllister,5,0.32977,0.065954
carre001,Ezequiel,Carrera,413,8.45831,0.0204801695
hared001,Dan,Haren,125,2.76438,0.02211504
uggld001,Dan,Uggla,2597,48.92865,0.0188404505
gordd002,Dee,Gordon,682,9.36164,0.0137267449
blumg001,Geoff,Blum,313,7.77111,0.0248278275
hicka001,nan,nan,322,5.17038,0.0160570807
bartj001,Jason,Bartlett,1344,24.27058,0.0180584673
morak001,Kendrys,Morales,1432,29.48464,0.0205898324
castj004,Juan,Castro,158,2.1478,0.0135936709
santc002,Carlos,Santana,2198,48.0519,0.021861647
lakej001,nan,nan,262,4.37779,0.0167091221
floyg001,Gavin,Floyd,13,0.18657,0.0143515385
gonzg003,Gio,Gonzalez,154,2.59814,0.016871039
rasmc001,Colby,Rasmus,2225,52.51935,0.0236042022
lillt001,Ted,Lilly,150,0.44154,0.0029436
hoffm001,Micah,Hoffpauir,60,1.27327,0.0212211667
campt001,Tony,Campana,408,4.34497,0.0106494363
patte001,Eric,Patterson,313,5.02684,0.0160601917
blana001,Andres,Blanco,281,5.93964,0.0211375089
montl001,Luis,Montanez,119,0.90219,0.0075814286
hosme001,Eric,Hosmer,1921,42.16873,0.0219514472
rodrf003,Francisco,Rodriguez,2,0.16168,0.08084
cirip001,Pedro,Ciriaco,459,6.93107,0.0151003704
moram002,Melvin,Mora,507,10.24649,0.0202100394
cozaz001,Zach,Cozart,1325,26.38028,0.0199096453
zaung001,Gregg,Zaun,119,2.03273,0.0170817647
joneg002,Garrett,Jones,2187,49.36966,0.0225741472
calla001,Alberto,Callaspo,2255,51.88146,0.0230072993
ecksd001,David,Eckstein,515,12.88263,0.0250148155
olmer001,Ray,Olmedo,42,0.37553,0.0089411905
morsm001,Mike,Morse,1695,35.94549,0.0212067788
younc004,Chris,Young,2161,47.07732,0.0217849699
buehm001,Mark,Buehrle,84,1.0036,0.011947619
parra001,Andy,Parrino,238,2.03397,0.0085460924
ellim001,Mark,Ellis,2083,45.66552,0.0219229573
gindc001,nan,nan,163,2.23513,0.013712454
johnd004,Dan,Johnson,295,5.6703,0.0192213559
podss001,Scott,Podsednik,834,15.27203,0.0183117866
jimel001,Luis Antonio,Jimenez,18,0.48981,0.0272116667
kendh001,Howie,Kendrick,2436,50.10826,0.0205698933
younc003,Chris,Young,54,0.14362,0.0026596296
may-l001,Lucas,May,41,0.20118,0.0049068293
millj004,Jai,Miller,74,0.96693,0.0130666216
polla001,A.J.,Pollock,585,8.01088,0.013693812
maldc003,Carlos,Maldonado,24,0.67598,0.0281658333
bardb001,Brian,Barden,38,1.05167,0.0276755263
takah001,Hisanori,Takahashi,20,0.78998,0.039499
hellj001,Jeremy,Hellickson,7,0.32318,0.0461685714
davib005,Blake,Davis,67,1.17768,0.0175773134
marto001,Osvaldo,Martinez,75,0.64636,0.0086181333
cabrm002,Melky,Cabrera,2178,57.47017,0.0263866713
cabrm001,Miguel,Cabrera,2903,82.30768,0.0283526283
schaj002,Jordan,Schafer,986,14.76944,0.0149791481
sappd001,Dave,Sappelt,278,5.90982,0.0212583453
morgn001,Nyjer,Morgan,1391,32.85524,0.0236198706
delgr001,Randall,Delgado,78,0.97818,0.0125407692
adamr003,Ryan,Adams,102,2.62768,0.0257615686
wietm001,Matt,Wieters,2309,44.89322,0.0194427111
reedj004,Jeremy,Reed,32,1.38039,0.0431371875
felds001,Scott,Feldman,51,0.57494,0.0112733333
bonie001,Emilio,Bonifacio,1616,27.5131,0.0170254332
rodri001,Ivan,Rodriguez,581,13.53542,0.0232967642
willr004,Reggie,Willits,217,3.64949,0.0168179263
lowrj001,Jed,Lowrie,1666,39.49727,0.0237078451
parmc001,Chris,Parmelee,643,8.64995,0.0134524883
kotsm001,Mark,Kotsay,990,18.98999,0.0191818081
vogts001,Stephen,Vogt,197,5.46863,0.0277595431
volqe001,Edinson,Volquez,170,2.98254,0.0175443529
paytj001,Jay,Payton,37,0.5505,0.0148783784
thurj001,Joseph,Thurston,4,0.32318,0.080795
ellsj001,Jacoby,Ellsbury,1885,37.83714,0.0200727533
sante001,Ervin,Santana,11,0.3528,0.0320727273
stera001,Adam,Stern,8,0.32318,0.0403975
johnn001,Nick,Johnson,206,3.19123,0.0154914078
keppj001,Jeff,Keppinger,1944,44.27455,0.0227749743
woodc001,Chris,Woodward,33,0.02273,0.0006887879
cruzn002,Nelson,Cruz,2261,47.35765,0.0209454445
ortid001,David,Ortiz,2344,51.09374,0.0217976706
cainl001,Lorenzo,Cain,891,17.29437,0.0194100673
tosor001,Rene,Tosoni,197,2.60291,0.0132127411
ryu-h001,nan,nan,74,3.46061,0.046765
andeg001,Garret,Anderson,168,2.77016,0.0164890476
hessm001,Mike,Hessman,67,0.87531,0.0130643284
hafnt001,Travis,Hafner,1458,32.19055,0.0220785665
richc002,Clayton,Richard,199,2.60514,0.0130911558
espid001,Danny,Espinosa,1672,28.59298,0.0171010646
berrq001,Quintin,Berry,382,11.3266,0.0296507853
canor001,Robinson,Cano,2943,72.1749,0.024524261
craia001,Allen,Craig,1584,40.97064,0.025865303
beacb001,Brandon,Beachy,102,2.63009,0.0257851961
ariaj001,Joaquin,Arias,741,11.84854,0.0159899325
santr002,Ramon,Santiago,1229,22.47157,0.0182844345
utlec001,Chase,Utley,2002,58.24039,0.0290911039
ramow001,Wilson,Ramos,952,15.86185,0.0166616071
aybaw001,Willy,Aybar,334,3.85867,0.0115529042
carmf001,Fausto,Carmona,12,0.43615,0.0363458333
montl002,Luke,Montz,30,0.45294,0.015098
tomlj001,Josh,Tomlin,7,0.19019,0.02717
rosaw001,Wilin,Rosario,988,17.82372,0.0180402024
navao001,Oswaldo,Navarro,25,0.35388,0.0141552
solaj002,Jhonatan,Solano,88,0.76431,0.0086853409
bardd001,Daniel,Bard,2,0.3407,0.17035
orr-p001,Pete,Orr,188,2.08301,0.0110798404
reimn001,Nolan,Reimold,670,12.57421,0.0187674776
komae001,Erik,Komatsu,59,0.96734,0.0163955932
felip001,Pedro,Feliz,441,8.6915,0.0197086168
consj001,Jose,Constanza,241,3.99613,0.0165814523
happj001,J.A.,Happ,124,2.98414,0.0240656452
watkl001,nan,nan,42,0.51996,0.01238
romer002,Ricky,Romero,16,0.32888,0.020555
boggb001,Brandon,Boggs,31,0.91323,0.0294590323
miscp001,Pat,Misch,9,0.44813,0.0497922222
schnb001,Brian,Schneider,399,5.94906,0.0149099248
schoj001,nan,nan,15,0.35451,0.023634
robic002,nan,nan,12,0.32888,0.0274066667
seagk001,Kyle,Seager,1601,30.63843,0.0191370581
velee001,Eugenio,Velez,108,2.14156,0.0198292593
jacke001,Edwin,Jackson,210,3.6181,0.0172290476
montm001,Miguel,Montero,2035,52.84415,0.0259676413
giamj001,Jason,Giambi,729,11.03925,0.0151430041
marsl001,Lou,Marson,827,11.84452,0.0143222733
brucj001,Jay,Bruce,2679,61.23921,0.022858981
youkk001,Kevin,Youkilis,1634,49.37529,0.0302174357
ogana001,Alexi,Ogando,6,0.22391,0.0373183333
bay-j001,Jason,Bay,1427,30.35499,0.0212718921
powel001,Landon,Powell,259,3.69061,0.0142494595
wrigd002,David,Wright,2387,51.41326,0.0215388605
fryee001,Eric,Fryer,50,0.77816,0.0155632
fifes001,Stephen,Fife,28,0.5646,0.0201642857
blacc001,Charlie,Blackmon,489,8.14041,0.0166470552
mazzv001,Vin,Mazzaro,18,0.32977,0.0183205556
lemad001,DJ,LeMahieu,766,14.1274,0.0184430809
heltt001,Todd,Helton,1773,42.87637,0.0241829498
guyeb001,Brandon,Guyer,50,1.20578,0.0241156
couss001,Scott,Cousins,200,3.15326,0.0157663
tatif001,Fernando,Tatis,74,0.9427,0.0127391892
quirg001,Guillermo,Quiroz,109,1.61428,0.0148099083
belte002,nan,nan,42,0.30855,0.0073464286
garlj001,Jon,Garland,108,2.30675,0.0213587963
gonza005,Alberto,Gonzalez,600,11.26607,0.0187767833
jackc002,Conor,Jackson,655,14.27258,0.0217901985
casha001,Andrew,Cashner,75,1.34484,0.0179312
harrl002,Lucas,Harrell,72,0.84795,0.0117770833
morem001,Mitch,Moreland,1688,29.20019,0.0172986908
gonza003,Adrian,Gonzalez,2884,69.7055,0.0241697295
gonza002,Alex,Gonzalez,1496,27.30427,0.0182515174
chavj001,Jesse,Chavez,5,0.3407,0.06814
tronr001,Ramon,Troncoso,4,0.34619,0.0865475
derom001,Mark,DeRosa,562,12.28597,0.0218611566
atkim001,Mitch,Atkins,2,0.11836,0.05918
nelsc001,Chris,Nelson,849,21.26499,0.0250471025
bailh001,Homer,Bailey,238,2.84965,0.0119733193
waltz001,nan,nan,9,0.40196,0.0446622222
belim001,Matt,Belisle,14,0.42891,0.0306364286
dozib001,Brian,Dozier,998,18.07269,0.0181089078
wellc001,Casper,Wells,786,11.60962,0.0147705089
kotcc001,Casey,Kotchman,1615,28.49445,0.0176436223
kawam001,Munenori,Kawasaki,418,7.9153,0.0189361244
cartc001,Chris,Carter,183,2.47196,0.0135079781
freed001,David,Freese,1954,45.68624,0.0233808802
pradm001,Martin,Prado,2710,60.402,0.0222885609
byrdt001,Tim,Byrdak,2,0.01826,0.00913
linda001,Adam,Lind,2081,45.64037,0.0219319414
villc001,Carlos,Villanueva,45,0.86122,0.0191382222
konep001,Paul,Konerko,2515,61.19258,0.0243310457
rogee002,Esmil,Rogers,61,1.52204,0.0249514754
gorzt001,Tom,Gorzelanny,105,0.50537,0.0048130476
eldrb001,Brad,Eldred,44,0.01425,0.0003238636
sweer001,Ryan,Sweeney,1095,23.22554,0.0212105388
bassa001,Anthony,Bass,39,0.4668,0.0119692308
lucyd001,Donny,Lucy,29,0.54299,0.0187237931
browj006,Jordan,Brown,114,2.74284,0.02406
zawal001,Lance,Zawadzki,44,0.92544,0.0210327273
mangm001,Matt,Mangini,41,0.59934,0.0146180488
ausmb001,Brad,Ausmus,73,1.34533,0.0184291781
cashk001,Kevin,Cash,134,1.18013,0.0088069403
burrp001,Pat,Burrell,729,17.54146,0.0240623594
philb001,Brandon,Phillips,2804,64.67692,0.0230659486
molij001,Jose,Molina,1007,14.51048,0.0144096127
helmw001,Wes,Helms,418,6.0902,0.0145698565
ceder002,Ronny,Cedeno,1450,17.35328,0.0119677793
rohlr001,Ryan,Rohlinger,20,0.36303,0.0181515
mejij001,Jenrry,Mejia,19,0.84754,0.0446073684
schus001,Skip,Schumaker,1683,28.60022,0.0169935948
robid002,nan,nan,223,2.43875,0.0109360987
ramia003,Alexei,Ramirez,2730,59.43519,0.0217711319
ramia001,Aramis,Ramirez,2213,49.38148,0.0223142702
harrm001,Matt,Harrison,19,0.32318,0.0170094737
bakes002,Scott,Baker,13,0.01489,0.0011453846
getzc001,Chris,Getz,1158,21.95918,0.0189630225
gomej001,Jonny,Gomes,1764,40.55291,0.022989178
dinkb001,Brian,Dinkelman,82,1.60085,0.019522561
hairj002,Jerry,Hairston,1447,27.728,0.019162405
murpd004,Donnie,Murphy,451,7.41568,0.0164427494
grosg002,Gabe,Gross,255,4.59459,0.018018
urruh001,nan,nan,58,1.94744,0.0335765517
harrw001,Willie,Harris,626,10.35171,0.016536278
phelc001,Cord,Phelps,126,2.27877,0.0180854762
tehej001,Julio,Teheran,75,0.86575,0.0115433333
descd001,Daniel,Descalso,1320,20.30427,0.0153820227
kobej001,nan,nan,38,0.53937,0.0141939474
fox-j001,Jake,Fox,281,5.47249,0.0194750534
castl001,Luis,Castillo,313,4.00791,0.0128048243
venaw001,Will,Venable,1927,31.61256,0.0164050649
damoj001,Johnny,Damon,1583,32.88617,0.0207745862
mattg002,Gary,Matthews,67,2.13738,0.031901194
medit001,nan,nan,83,0.53171,0.0064061446
moelc001,Chad,Moeller,15,0.18657,0.012438
cabro001,Orlando,Cabrera,1060,19.53067,0.0184251604
bogax001,nan,nan,90,1.77298,0.0196997778
kempm001,Matt,Kemp,2169,56.44691,0.0260243937
garcl004,nan,nan,113,0.65772,0.005820531
pavac001,Carl,Pavano,16,0.6581,0.04113125
nadyx001,Xavier,Nady,761,14.84054,0.0195013666
fernj003,nan,nan,59,1.58264,0.0268244068
hagum001,Matt,Hague,78,2.64057,0.0338534615
lillb001,Brent,Lillibridge,612,10.12222,0.0165395752
hefnj001,Jeremy,Hefner,65,1.15119,0.0177106154
shucj001,J.B.,Shuck,585,10.23822,0.0175012308
overl001,Lyle,Overbay,1725,30.96353,0.0179498725
haraa001,Aaron,Harang,178,2.64036,0.0148334831
casts001,Starlin,Castro,2692,51.23805,0.019033451
fielt001,Thomas,Field,83,1.41416,0.0170380723
petiy001,Yusmeiro,Petit,18,0.34619,0.0192327778
wellv001,Vernon,Wells,1958,32.89529,0.0168004545
clemj001,Jeff,Clement,184,3.62773,0.0197159239
maybj001,John,Mayberry,1204,22.57281,0.0187481811
rosst001,Tyson,Ross,39,0.32977,0.008455641
rusic001,Chris,Rusin,33,0.50931,0.0154336364
poseb001,Buster,Posey,2032,43.9516,0.0216297244
cooka002,Aaron,Cook,83,0.84516,0.0101826506
turnj001,Justin,Turner,943,22.10655,0.023442789
barmc001,Clint,Barmes,1823,28.26392,0.0155040702
stavn001,Nick,Stavinoha,127,2.87987,0.0226761417
owinc001,nan,nan,61,0.8314,0.0136295082
atkig001,Garrett,Atkins,156,3.53686,0.0226721795
milea001,Aaron,Miles,655,14.51095,0.0221541221
crosb002,Bobby,Crosby,196,2.1942,0.011194898
bowkj001,John,Bowker,201,4.3656,0.021719403
marqj001,Jason,Marquis,158,2.04311,0.0129310759
cruzl001,Luis,Cruz,517,8.68196,0.0167929594
cuetj001,Johnny,Cueto,231,3.6527,0.0158125541
martr004,Russell,Martin,1993,36.63962,0.0183841545
arrej001,Jose,Arredondo,2,0.32888,0.16444
sullc001,Cory,Sullivan,71,1.52082,0.02142
cataf001,Frank,Catalanotto,26,0.53089,0.0204188462
fielj001,Josh,Fields,52,0.69657,0.0133955769
rossd001,David,Ross,674,8.67183,0.0128662166
varij001,Jason,Varitek,383,6.33585,0.0165426893
matsh001,Hideki,Matsui,1298,25.55342,0.0196867643
curtc002,Colin,Curtis,66,1.32106,0.0200160606
teixm001,Mark,Teixeira,2148,58.41914,0.0271969926
petes002,nan,nan,8,0.14438,0.0180475
deaza001,Alejandro,de Aza,1505,27.16913,0.0180525781
iztuc001,Cesar,Izturis,877,11.65112,0.0132851995
white004,Eli,Whiteside,410,4.94727,0.0120665122
bardj001,Josh,Bard,218,2.35544,0.0108047706
hawkb001,Blake,Hawksworth,19,0.56649,0.0298152632
peacb001,Brad,Peacock,5,0.14362,0.028724
robis001,Shane,Robinson,392,6.00787,0.015326199
skagt001,Tyler,Skaggs,22,0.14362,0.0065281818
wilsb002,Bobby,Wilson,456,9.00628,0.019750614
martf002,Fernando,Martinez,217,3.55427,0.0163791244
drews001,Stephen,Drew,1958,44.30385,0.022627094
troum001,Mike,Trout,1525,39.79026,0.0260919738
furcr001,Rafael,Furcal,1445,21.93008,0.015176526
navae001,Efren,Navarro,18,0.44813,0.0248961111
desmi001,Ian,Desmond,2514,49.95956,0.0198725378
pettj001,nan,nan,33,0.56393,0.0170887879
duffd001,Danny,Duffy,3,0.32977,0.1099233333
sancf001,Freddy,Sanchez,849,22.03351,0.0259523086
ryalr001,Rusty,Ryal,226,3.2491,0.0143765487
smitg002,Greg,Smith,16,0.37261,0.023288125
lairg001,Gerald,Laird,781,9.88305,0.0126543534
therr001,Ryan,Theriot,1609,33.00015,0.0205097265
saltj001,Jarrod,Saltalamacchia,1405,28.03227,0.0199517936
jasoj001,John,Jaso,1365,28.834,0.0211238095
sandp001,Pablo,Sandoval,2255,41.53846,0.0184206031
martj005,J.D.,Martin,14,0.11836,0.0084542857
franj005,Juan,Francisco,768,13.58044,0.0176828646
franj004,Jeff,Francoeur,2120,40.2073,0.0189657075
franj003,Jeff,Francis,93,1.56175,0.0167930108
bianj001,Jeff,Bianchi,338,4.0349,0.011937574
penab002,Brayan,Pena,917,16.97996,0.0185168593
darnc001,Chase,d'Arnaud,166,3.91589,0.0235896988
padiv001,Vicente,Padilla,38,1.31365,0.0345697368
mortc002,Charlie,Morton,147,3.65112,0.024837551
goldp001,Paul,Goldschmidt,1544,37.41701,0.0242338148
gillc001,Conor,Gillaspie,502,8.16369,0.0162623307
volsc001,Chris,Volstad,149,1.24912,0.0083833557
berkl001,Lance,Berkman,1606,40.67181,0.0253249128
ramim002,Manny,Ramirez,348,8.36222,0.0240293678
moyej001,Jamie,Moyer,52,0.84158,0.0161842308
hughj001,Jared,Hughes,3,0.3528,0.1176
shiej002,James,Shields,18,0.22346,0.0124144444
crawb001,Brandon,Crawford,1351,20.80923,0.0154028349
ojeda001,Augie,Ojeda,93,1.28641,0.0138323656
maybc001,Cameron,Maybin,1536,27.61709,0.0179798763
waltp001,P.J.,Walters,10,0.67047,0.067047
branm003,Michael,Brantley,2105,48.88304,0.0232223468
coghc001,Chris,Coghlan,1047,17.24997,0.016475616
carsm001,Matt,Carson,169,1.42362,0.008423787
herre001,Elian,Herrera,238,4.25412,0.0178744538
detwr001,Ross,Detwiler,105,0.32318,0.0030779048
pennc001,Cliff,Pennington,2017,42.37478,0.0210088151
lannj001,John,Lannan,153,1.43437,0.0093749673
watst001,Tony,Watson,5,0.64636,0.129272
roles001,Scott,Rolen,1201,27.1312,0.0225905079
johnk003,Kelly,Johnson,2371,45.28257,0.0190985112
martl002,Luis,Martinez,88,1.19139,0.0135385227
martl003,Luis,Marte,1,0.3407,0.3407
martl004,Leonys,Martin,589,14.17097,0.0240593718
churr001,Ryan,Church,244,4.57771,0.0187611066
infao001,Omar,Infante,2395,45.46098,0.01898162
almoz001,nan,nan,116,1.81828,0.0156748276
garcf002,Freddy,Garcia,28,0.23672,0.0084542857
mercj002,Jordy,Mercer,464,8.09718,0.017450819
geruj001,Jody,Gerut,78,1.2243,0.0156961538
hamec001,Cole,Hamels,310,4.842,0.0156193548
ishit001,Travis,Ishikawa,398,6.92445,0.0173981156
bourm001,Michael,Bourn,2664,46.02468,0.0172765315
jacka001,Austin,Jackson,2789,54.50295,0.0195421119
paulf001,Felipe,Paulino,34,1.0519,0.0309382353
cunna001,Aaron,Cunningham,371,8.18249,0.0220552291
rutlj001,Josh,Rutledge,624,9.42854,0.0151098397
ruggj001,Justin,Ruggiano,932,13.51928,0.0145056652
stewi001,Ian,Stewart,803,16.19366,0.0201664508
laroa002,Andy,LaRoche,386,7.79287,0.0201887824
laroa001,Adam,LaRoche,2116,50.32372,0.0237824764
myerb001,Brett,Myers,148,1.33801,0.0090406081
russk001,Kevin,Russo,55,1.86227,0.0338594545
ryanb002,Brendan,Ryan,1866,31.69487,0.0169854609
paulx001,Xavier,Paul,752,11.54027,0.0153461037
norrd001,Derek,Norris,565,12.99209,0.0229948496
holms002,Steve,Holm,18,0.65206,0.0362255556
lowed001,Derek,Lowe,142,2.10264,0.0148073239
weekr001,Rickie,Weeks,2466,44.40578,0.0180072101
savej001,Joe,Savery,3,0.32318,0.1077266667
perej002,nan,nan,99,0.92772,0.0093709091
lunah001,Hector,Luna,97,0.20561,0.0021196907
janip001,Paul,Janish,859,14.40828,0.0167733178
fukuk001,Kosuke,Fukudome,1116,20.10505,0.0180152778
mccua001,Andrew,McCutchen,2800,57.85145,0.0206612321
longe001,Evan,Longoria,2433,57.2565,0.0235332922
mcclk001,Kyle,McClellan,47,1.24598,0.0265102128
saunj001,Joe,Saunders,151,1.66512,0.0110272848
shopk001,Kelly,Shoppach,874,14.03945,0.0160634439
matsk001,Kazuo,Matsui,86,1.4653,0.0170383721
jay-j001,Jon,Jay,2193,59.6964,0.0272213406
lincb001,Brad,Lincoln,43,0.33381,0.0077630233
gastj001,nan,nan,6,0.32977,0.0549616667
gimeh001,Hector,Gimenez,104,2.84081,0.0273154808
gorda001,Alex,Gordon,2522,61.42096,0.0243540682
greet005,Taylor,Green,159,4.72522,0.0297183648
greet004,Tyler,Greene,649,8.60371,0.0132568721
philp001,Paul,Phillips,26,0.69358,0.0266761538
encae001,Edwin,Encarnacion,2219,45.95645,0.0207104326
napom001,Mike,Napoli,2129,47.54446,0.0223318271
rivem003,Mike,Rivera,24,0.35559,0.01481625
pennb002,Brad,Penny,26,1.20828,0.0464723077
borbj001,Julio,Borbon,712,10.59779,0.0148845365
saunm001,Michael,Saunders,1568,23.19462,0.0147924872
lockj001,Jeff,Locke,71,0.86506,0.0121839437
gomem001,Mauro,Gomez,116,2.9848,0.0257310345
olt-m001,Mike,Olt,40,0.71399,0.01784975
grany001,Yasmani,Grandal,349,8.785,0.0251719198
congh001,Hank,Conger,522,8.18265,0.0156755747
suttd002,Drew,Sutton,240,6.41979,0.026749125
villj001,nan,nan,253,4.48282,0.0177186561
milll002,Lastings,Milledge,430,7.14096,0.0166068837
cabre001,Everth,Cabrera,1167,15.46349,0.0132506341
gomey001,Yan,Gomes,449,11.12506,0.0247774165
davib004,Brad,Davis,127,0.68963,0.0054301575
hanir001,Ryan,Hanigan,1248,17.54066,0.014055016
nickm001,Mike,Nickeas,198,2.19403,0.0110809596
gimec001,Chris,Gimenez,262,5.23475,0.0199799618
rhymw001,Will,Rhymes,467,9.26369,0.0198365953
ordom001,Magglio,Ordonez,751,27.87902,0.03712253
ethia001,Andre,Ethier,2432,63.3006,0.0260282072
mesod001,Devin,Mesoraco,604,10.69374,0.0177048675
thamm001,Marcus,Thames,340,7.96477,0.0234257941
conrb001,Brooks,Conrad,430,6.99079,0.0162576512
hallb001,Bill,Hall,610,12.02546,0.0197138689
rente001,Edgar,Renteria,663,12.39574,0.0186964404
vizqo001,Omar,Vizquel,794,18.11215,0.022811272
machm001,Manny,Machado,976,21.59001,0.0221209119
watsm002,Matt,Watson,37,0.68083,0.0184008108
alfoe002,Eliezer,Alfonzo,123,0.85977,0.00699
pench001,Hunter,Pence,2887,68.27291,0.0236483928
zobrb001,Ben,Zobrist,2886,65.90409,0.02283579
hensc002,Clay,Hensley,21,0.14362,0.0068390476
penar002,Ramiro,Pena,339,4.38991,0.012949587
hammj002,Jason,Hammel,138,3.04812,0.0220878261
denoc001,Chris,Denorfia,1636,31.46336,0.0192318826
huntt001,Torii,Hunter,2721,75.91196,0.027898552
rivej001,Juan,Rivera,1372,29.9495,0.0218290816
hochl001,Luke,Hochevar,8,0.22346,0.0279325
huffa001,Aubrey,Huff,1452,34.03274,0.0234385262
repkj001,Jason,Repko,309,6.89229,0.0223051456
lapom001,Matt,LaPorta,903,14.32029,0.0158585714
ottaa001,Adam,Ottavino,30,0.32977,0.0109923333
verlj001,Justin,Verlander,20,0.64636,0.032318
kozmp001,Peter,Kozma,673,9.89456,0.0147021694
camem001,Mike,Cameron,456,6.68773,0.0146660746
mauej001,Joe,Mauer,2187,59.0574,0.0270038409
castn001,nan,nan,18,0.51337,0.0285205556
pillb001,Brett,Pill,265,4.20119,0.0158535472
posaj001,Jorge,Posada,915,18.52833,0.020249541
plout001,Trevor,Plouffe,1401,23.7267,0.016935546
adduj002,nan,nan,36,0.20118,0.0055883333
youne003,Eric,Young,1229,21.40875,0.0174196501
loewa001,Adam,Loewen,38,1.01043,0.0265902632
moliy001,Yadier,Molina,2396,46.81238,0.0195377212
dickr001,R.A.,Dickey,221,2.40917,0.0109012217
salao001,Oscar,Salazar,153,3.38313,0.0221119608
herrj002,Jonathan,Herrera,1082,22.68839,0.0209689372
tanak001,nan,nan,34,0.01167,0.0003432353
jackr005,Ryan,Jackson,25,0.02714,0.0010856
mornj001,Justin,Morneau,1909,43.57021,0.0228235778
presa001,Alex,Presley,850,14.35292,0.0168857882
hannj001,Jack,Hannahan,865,16.46686,0.0190368324
bumgm001,Madison,Bumgarner,275,5.43307,0.0197566182
dukez001,Zach,Duke,85,1.34611,0.0158365882
turnj002,Jacob,Turner,55,0.00195,3.54545454545e-05
blanh001,Henry,Blanco,497,7.35864,0.0148061167
germe001,Esteban,German,36,1.02129,0.0283691667
beltb001,Brandon,Belt,1357,26.22515,0.019325829
burna001,A.J.,Burnett,146,0.89164,0.0061071233
guerv001,Vladimir,Guerrero,1340,35.83901,0.0267455299
woodb003,Brandon,Wood,528,7.27541,0.0137791856
jackb002,Brett,Jackson,145,2.2175,0.0152931034
ramim003,Max,Ramirez,85,1.61445,0.0189935294
zimmj003,Jordan,Zimmermann,209,2.43325,0.0116423445
butlb003,Billy,Butler,2842,70.19554,0.0246993455
menck001,Kevin,Mench,29,0.68689,0.0236858621
fistd001,Doug,Fister,20,0.3407,0.017035
ankir001,Rick,Ankiel,1008,18.9203,0.0187701389
hughl001,Luke,Hughes,363,5.52415,0.0152180441
dejei002,Ivan,De Jesus,84,0.68168,0.0081152381
ludwr001,Ryan,Ludwick,1812,40.32122,0.0222523289
martv001,Victor,Martinez,1929,47.79567,0.0247774339
crowt001,Trevor,Crowe,718,12.91014,0.0179806964
wallb001,Brett,Wallace,1116,24.45186,0.0219102688
cloyt001,Tyler,Cloyd,36,0.68929,0.0191469444
figgc001,Chone,Figgins,1270,23.02897,0.0181330472
lobaj001,Jose,Lobaton,570,11.83469,0.020762614
bixlb001,Brian,Bixler,195,3.60132,0.0184683077
buckt001,Travis,Buck,295,7.66345,0.0259777966
outmj001,Josh,Outman,23,0.01053,0.0004578261
guthj001,Jeremy,Guthrie,44,0.32318,0.007345
haegc001,Charlie,Haeger,10,0.06446,0.006446
browd004,Domonic,Brown,1063,25.10986,0.0236216933
jeted001,Derek,Jeter,2380,57.62411,0.0242118109
hughr001,Rhyne,Hughes,54,1.13074,0.0209396296
schal001,Logan,Schafer,386,7.61116,0.0197180311
chenw001,Wei-Yin,Chen,7,0.33172,0.0473885714
sanaa001,Alex,Sanabia,49,0.67598,0.0137955102
yound003,Delmon,Young,2249,49.09442,0.0218294442
blang001,Gregor,Blanco,1325,23.26521,0.0175586491
adamd001,nan,nan,156,1.78995,0.0114740385
yound004,Delwyn,Young,211,2.57804,0.0122181991
marij002,nan,nan,124,1.52031,0.0122605645
vincn001,Nick,Vincent,1,0.32977,0.32977
philk001,Kyle,Phillips,88,1.31174,0.0149061364
tillc001,Chris,Tillman,8,0.32318,0.0403975
schwc001,Chris,Schwinden,11,0.14438,0.0131254545
stanm004,Mike,Stanton,2057,38.72673,0.0188268012
kellj001,Joe,Kelly,84,1.67287,0.019915119
hamij003,Josh,Hamilton,2664,80.61114,0.0302594369
fordd002,Darren,Ford,17,0.14362,0.0084482353
river003,Rene,Rivera,191,2.36875,0.0124018325
peree003,Eury,Perez,14,0.77042,0.05503
corbp001,Patrick,Corbin,116,2.8584,0.0246413793
